survey,site,cell,adult,tadpole,subadult,water,year,surv,date,fish,depth,elev,basin,surveyyear
6345,1874,72,2,4675,5,1.06,17,1,242,No,-0.11541055,1.344567291,0,
6346,1874,72,26,1288,40,1.06,17,2,246,No,-0.11541055,1.344567291,0,
6351,1875,43,0,0,0,1.06,17,1,231,No,0.182487374,1.098687596,1,
6427,1900,114,6,1740,66,1.06,17,1,217,No,0.182487374,0.624491042,0,
6437,1901,103,0,0,0,1.06,17,1,204,No,-0.487782955,0.416245994,0,
6450,1904,103,0,0,0,1.06,17,1,203,No,-0.562257436,0.3836293,0,
6458,1905,103,0,0,0,1.06,17,1,203,No,-0.487782955,0.378611347,0,
6483,1915,103,0,0,0,1.06,17,1,204,No,-0.264359512,0.3409767,0,
6528,1929,55,1,0,2,1.06,17,1,223,SF,0.182487374,0.945640031,1,
6540,1930,55,51,84,58,1.06,17,1,220,No,0.182487374,1.163920985,1,
6555,1932,55,1,159,0,1.06,17,1,220,No,-0.314009166,1.158903032,1,
6593,1943,41,11,22,0,1.06,17,1,166,No,-0.140235377,-1.342546516,1,
6594,1943,41,6,25,15,1.06,17,2,202,No,-0.140235377,-1.342546516,1,
6604,1944,41,0,0,0,1.06,17,1,163,No,-0.562257436,-1.229642574,1,
6619,1945,41,0,46,0,1.06,17,1,164,No,-0.11541055,-1.498103058,1,
6634,1948,36,0,0,1,1.06,17,1,179,No,-0.239534685,-0.93358335,1,
6645,1949,25,0,0,0,1.06,17,1,180,No,-0.487782955,-1.089139892,1,
6648,1950,36,0,0,0,1.06,17,1,180,No,-0.537432609,-1.279822104,1,
6660,1952,31,0,0,0,1.06,17,1,191,No,-0.264359512,-0.401680337,1,
6693,1959,69,0,0,0,1.06,17,1,189,No,-0.189885031,-0.619961291,1,
6700,1960,64,0,0,0,1.06,17,1,188,No,-0.462958128,-0.54218302,1,
6707,1961,75,0,0,0,1.06,17,1,188,No,-0.462958128,-0.509566326,1,
6712,1962,64,0,0,0,1.06,17,1,188,No,-0.438133301,-0.54218302,1,
6718,1963,64,0,0,0,1.06,17,1,188,No,0.182487374,-0.722829326,1,
6736,1966,41,8,0,0,1.06,17,1,161,No,-0.189885031,-1.33251061,1,
6741,1966,41,6,4,0,1.06,17,2,202,No,-0.189885031,-1.33251061,1,
6781,1970,69,0,0,0,1.06,17,1,188,SFL,-0.562257436,-0.67766775,1,
6786,1971,64,0,0,0,1.06,17,1,188,SFL,-0.512607782,-0.702757514,1,
6805,1973,47,0,0,0,1.06,17,1,166,SFL,-0.189885031,-1.590935187,1,
6851,1981,71,0,0,0,1.06,17,1,195,SF,0.182487374,0.366066465,0,
6870,1984,37,1,0,0,1.06,17,1,192,No,-0.438133301,0.052444405,1,
6874,1985,37,4,113,1,1.06,17,1,192,No,-0.314009166,0.049935429,1,
6925,2000,75,0,0,0,1.06,17,1,189,SFL,-0.36365882,-0.592362549,1,
6934,2001,41,0,0,0,1.06,17,1,163,No,-0.314009166,-1.628569834,1,
6946,2002,88,0,0,0,1.06,17,1,209,No,-0.562257436,0.657107736,0,
6952,2003,72,0,0,0,1.06,17,1,240,No,-0.562257436,1.321986503,0,
6965,2005,123,3,33,0,1.06,17,1,175,No,0.182487374,-0.725338303,0,
6973,2006,123,0,0,0,1.06,17,1,176,No,-0.438133301,-0.71279342,0,
6979,2007,123,0,0,0,1.06,17,1,176,No,-0.462958128,-0.705266491,0,
7013,2017,64,0,0,0,1.06,17,1,188,SFL,-0.289184339,-0.700248538,1,
7037,2024,93,0,0,0,1.06,17,1,222,No,-0.562257436,0.381120324,0,
7061,2033,118,0,0,0,1.06,17,1,206,No,-0.438133301,-0.088058277,0,
7082,2039,88,0,0,0,1.06,17,1,209,SFL,-0.487782955,0.627000019,0,
7089,2040,88,0,0,0,1.06,17,1,209,No,-0.438133301,0.609437183,0,
7101,2041,75,0,0,0,1.06,17,1,189,No,-0.065760896,-0.444332937,1,
7112,2044,93,0,0,0,1.06,17,1,221,No,-0.562257436,0.478970406,0,
7121,2045,32,8,85,1,1.06,17,1,175,No,0.182487374,0.526640959,1,
7122,2045,32,6,339,0,1.06,17,2,190,No,0.182487374,0.526640959,1,
7123,2045,32,19,823,1,1.06,17,3,193,No,0.182487374,0.526640959,1,
7124,2045,32,9,177,28,1.06,17,4,238,No,0.182487374,0.526640959,1,
7142,2046,93,0,0,0,1.06,17,1,221,SFL,-0.562257436,0.664634666,0,
7149,2047,93,0,0,0,1.06,17,1,221,No,-0.562257436,0.672161595,0,
7173,2052,88,0,0,0,1.06,17,1,208,No,-0.562257436,0.61194616,0,
7189,2058,88,0,0,0,1.06,17,1,245,SFL,-0.512607782,0.785065537,0,
7230,2068,72,0,0,0,1.06,17,1,240,No,-0.562257436,1.374675009,0,
7238,2070,114,0,30,1,1.06,17,1,217,No,-0.264359512,0.599401277,0,
7250,2071,114,14,69,65,1.06,17,1,217,No,-0.189885031,0.624491042,0,
7257,2073,41,0,0,0,1.06,17,1,163,No,-0.562257436,-1.164409186,1,
7264,2074,72,0,0,0,1.06,17,1,240,SFL,-0.413308474,1.093669643,0,
7272,2075,123,0,1,0,1.06,17,1,176,No,-0.487782955,-0.722829326,0,
7277,2076,36,0,0,0,1.06,17,1,179,No,-0.537432609,-0.790571691,1,
7285,2077,103,0,0,0,1.06,17,1,204,No,-0.562257436,0.335958747,0,
7289,2078,72,0,0,0,1.06,17,1,240,No,-0.562257436,1.206573585,0,
7300,2079,75,0,0,0,1.06,17,1,189,No,-0.537432609,-0.421752149,1,
7304,2080,88,0,0,0,1.06,17,1,208,No,-0.562257436,0.65459876,0,
7307,2081,72,0,0,0,1.06,17,1,240,No,-0.562257436,1.194028702,0,
7322,2083,32,0,61,0,1.06,17,1,193,No,-0.314009166,0.361048512,1,
7336,2084,83,4,12,1,1.06,17,1,241,No,0.182487374,1.221627444,0,
7346,2085,72,0,0,0,1.06,17,1,240,No,-0.438133301,1.354603197,0,
7365,2086,83,0,14,0,1.06,17,1,167,No,0.182487374,1.221627444,0,
7366,2086,83,18,324,40,1.06,17,2,241,No,0.182487374,1.221627444,0,
7401,2099,93,0,0,0,1.06,17,1,221,SFL,-0.487782955,0.672161595,0,
7408,2100,93,0,0,0,1.06,17,1,221,SFL,-0.388483647,0.03488157,0,
7418,2103,93,0,0,0,1.06,17,1,222,No,-0.512607782,0.724850101,0,
7427,2104,93,0,0,0,1.06,17,1,222,No,-0.562257436,0.619473089,0,
7433,2105,93,0,0,0,1.06,17,1,222,No,-0.438133301,0.616964113,0,
7449,2109,118,1,0,2,1.06,17,1,206,SFL,0.182487374,-0.085549301,0,
7460,2110,118,1,0,0,1.06,17,1,206,No,-0.189885031,-0.088058277,0,
7483,2116,93,0,0,0,1.06,17,1,222,No,-0.438133301,0.478970406,0,
7507,2125,72,47,0,35,1.06,17,1,243,No,-0.388483647,1.565357221,0,
7524,2129,117,0,0,0,1.06,17,1,235,No,-0.140235377,-1.244696433,0,
7563,2139,113,9,32,3,1.06,17,1,162,No,0.182487374,-0.635015149,0,
7564,2139,113,8,34,4,1.06,17,2,169,No,0.182487374,-0.635015149,0,
7568,2139,113,3,0,0,1.06,17,3,217,No,0.182487374,-0.635015149,0,
7569,2139,113,3,0,21,1.06,17,4,259,No,0.182487374,-0.635015149,0,
7572,2139,113,6,0,2,1.06,17,5,216,No,0.182487374,-0.635015149,0,
7577,2140,113,1,0,0,1.06,17,1,259,No,-0.388483647,-0.730356256,0,
7583,2140,113,0,0,0,1.06,17,2,169,No,-0.388483647,-0.730356256,0,
7587,2142,125,0,0,0,1.06,17,1,219,No,-0.537432609,0.230581735,0,
7595,2143,125,0,0,0,1.06,17,1,219,No,-0.562257436,0.172875276,0,
7609,2148,114,0,0,0,1.06,17,1,218,No,-0.214709858,0.644562854,0,
7626,2149,114,0,0,5,1.06,17,1,218,No,-0.314009166,0.403701112,0,
7632,2150,114,0,5,3,1.06,17,1,218,No,0.182487374,0.388647253,0,
105,36,31,0,0,0,0.5,18,1,209,No,-0.189885031,-0.49200349,1,
135,43,43,0,0,0,0.5,18,1,253,No,0.058363239,0.51911403,1,
155,48,55,3,2000,40,0.5,18,1,232,No,0.430735645,1.176465867,1,
156,48,55,32,3890,37,0.5,18,2,259,No,0.430735645,1.176465867,1,
183,55,75,0,0,0,0.5,18,1,186,No,-0.165060204,-0.032860795,1,
220,68,31,0,0,0,0.5,18,1,209,No,-0.562257436,0.2130189,1,
347,105,36,0,0,0,0.5,18,1,183,No,-0.487782955,-0.813152479,1,
362,108,31,0,0,0,0.5,18,1,209,No,-0.487782955,-0.017806936,1,
469,144,118,0,0,0,0.5,18,1,241,No,0.604509434,-0.09307623,0,
500,153,41,0,0,0,0.5,18,1,167,No,-0.562257436,-1.224624622,1,
513,154,114,0,13,1,0.5,18,1,223,No,0.232137028,0.579329465,0,
547,163,37,0,210,3,0.5,18,1,212,No,0.604509434,-0.062968513,1,
566,169,117,1,4,0,0.5,18,1,174,No,0.604509434,-1.455450457,0,
567,169,117,1,3,0,0.5,18,2,175,No,0.604509434,-1.455450457,0,
568,169,117,0,0,0,0.5,18,3,176,No,0.604509434,-1.455450457,0,
585,174,60,8,300,0,0.5,18,1,217,No,0.678983915,0.564275607,1,
612,184,104,4,87,4,0.5,18,1,256,No,0.058363239,0.609437183,0,
630,186,31,0,0,0,0.5,18,1,182,No,-0.388483647,-0.828206338,1,
692,203,83,0,0,0,0.5,18,1,244,No,0.232137028,1.221627444,0,
805,228,41,0,0,0,0.5,18,1,168,No,-0.314009166,-1.302402892,1,
806,228,41,2,2,18,0.5,18,2,208,No,-0.314009166,-1.302402892,1,
824,232,31,0,0,0,0.5,18,1,182,No,-0.487782955,-0.79809862,1,
845,235,31,0,0,1,0.5,18,1,209,SFL,0.927232185,-0.409207266,1,
928,258,117,1,0,0,0.5,18,1,174,No,0.654159088,-1.19702588,0,
929,258,117,2,0,0,0.5,18,2,175,No,0.654159088,-1.19702588,0,
930,258,117,0,0,0,0.5,18,3,176,No,0.654159088,-1.19702588,0,
990,279,117,1,0,0,0.5,18,1,174,No,1.597502514,-1.545773611,0,
991,279,117,2,0,0,0.5,18,2,175,No,1.597502514,-1.545773611,0,
992,279,117,1,0,0,0.5,18,3,176,No,1.597502514,-1.545773611,0,
1055,296,117,0,0,0,0.5,18,1,174,No,2.863568691,-1.171936116,0,
1056,296,117,0,0,0,0.5,18,2,175,No,2.863568691,-1.171936116,0,
1057,296,117,0,0,0,0.5,18,3,176,No,2.863568691,-1.171936116,0,
1075,298,123,0,5,0,0.5,18,1,196,No,0.182487374,-0.730356256,0,
1092,301,103,0,0,0,0.5,18,1,238,No,0.232137028,0.3836293,0,
1126,311,41,0,0,0,0.5,18,1,167,No,-0.562257436,-1.392726045,1,
1169,323,41,0,0,0,0.5,18,1,167,No,-0.562257436,-1.194516904,1,
1185,328,114,0,0,0,0.5,18,1,223,No,-0.462958128,0.2130189,0,
1198,331,117,0,0,0,0.5,18,1,176,No,1.54785286,-1.23967848,0,
1214,336,98,0,0,0,0.5,18,1,194,SF,1.101005974,0.428790877,0,
1224,338,72,0,0,0,0.5,18,1,244,SFL,1.994699746,1.467507138,0,
1245,340,36,0,0,0,0.5,18,1,183,No,-0.140235377,-0.903475632,1,
1273,345,25,0,0,0,0.5,18,1,183,No,-0.388483647,-0.775517832,1,
1297,352,117,4,0,0,0.5,18,1,175,SF,2.29259767,-1.23967848,0,
1298,352,117,1,0,0,0.5,18,2,174,SF,2.29259767,-1.23967848,0,
1305,352,117,4,0,0,0.5,18,3,176,SF,2.29259767,-1.23967848,0,
1326,357,43,0,0,0,0.5,18,1,253,SF,1.175480455,0.534167889,1,
1381,376,37,0,2,0,0.5,18,1,210,SFL,0.182487374,-0.170854501,1,
1404,382,123,5,1,3,0.5,18,1,177,SFL,3.906211425,-0.830715315,0,
1422,388,123,3,0,1,0.5,18,1,177,SFL,3.360065231,-0.79809862,0,
1492,407,103,0,0,0,0.5,18,1,237,SF,3.161466615,0.117677794,0,
1525,413,36,1,25,0,0.5,18,1,182,No,-0.314009166,-0.783044762,1,
1551,422,117,5,0,0,0.5,18,1,174,SF,4.03033556,-1.515665893,0,
1572,425,125,0,0,0,0.5,18,1,224,No,-0.487782955,0.672161595,0,
1606,433,55,20,3000,0,0.5,18,1,230,No,1.175480455,1.143849173,1,
1607,433,55,60,2000,110,0.5,18,2,232,No,1.175480455,1.143849173,1,
1608,433,55,74,157,112,0.5,18,3,259,No,1.175480455,1.143849173,1,
1620,434,41,0,0,0,0.5,18,1,167,No,-0.562257436,-1.377672187,1,
1640,437,41,0,0,0,0.5,18,1,168,No,-0.537432609,-1.317456751,1,
1658,441,43,0,3,0,0.5,18,1,253,No,1.175480455,0.521623006,1,
1668,443,72,0,0,0,0.5,18,1,250,SF,0.678983915,1.098687596,0,
1681,444,31,0,0,0,0.5,18,1,208,SF,0.877582531,0.042408499,1,
1801,488,93,0,0,0,0.5,18,1,228,SF,1.920225265,0.672161595,0,
1835,490,41,0,0,0,0.5,18,1,180,SFL,-0.189885031,-1.485558175,1,
1869,498,103,0,0,0,0.5,18,1,238,SF,3.409714885,0.371084418,0,
1902,505,125,2,0,2,0.5,18,1,225,No,-0.438133301,0.2130189,0,
1957,520,125,1,0,0,0.5,18,1,225,No,-0.487782955,0.273234335,0,
2031,541,41,0,15,0,0.5,18,1,168,No,-0.189885031,-1.347564469,1,
2032,541,41,0,0,0,0.5,18,2,174,No,-0.189885031,-1.347564469,1,
2033,541,41,11,40,33,0.5,18,3,208,No,-0.189885031,-1.347564469,1,
2043,542,25,0,0,0,0.5,18,1,181,SFL,-0.140235377,-1.194516904,1,
2060,547,32,0,0,0,0.5,18,1,187,No,-0.438133301,0.609437183,1,
2132,573,125,0,0,0,0.5,18,1,225,No,-0.438133301,0.273234335,0,
2160,583,118,0,0,0,0.5,18,1,241,No,-0.487782955,0.027354641,0,
2192,592,117,0,0,0,0.5,18,1,175,No,-0.36365882,-1.500612034,0,
2235,609,88,0,0,0,0.5,18,1,213,No,-0.537432609,0.609437183,0,
2263,617,117,0,0,0,0.5,18,1,174,No,-0.36365882,-1.287349033,0,
2264,617,117,1,0,0,0.5,18,2,175,No,-0.36365882,-1.287349033,0,
2265,617,117,1,0,0,0.5,18,3,176,No,-0.36365882,-1.287349033,0,
2300,630,43,0,0,0,0.5,18,1,253,No,-0.512607782,0.51911403,1,
2307,631,88,0,0,0,0.5,18,1,187,No,-0.512607782,0.609437183,0,
2308,631,88,0,0,0,0.5,18,2,213,No,-0.512607782,0.609437183,0,
2316,632,88,0,0,0,0.5,18,1,213,No,-0.537432609,0.609437183,0,
2328,633,125,0,0,0,0.5,18,1,225,No,-0.487782955,0.273234335,0,
2339,635,118,0,0,0,0.5,18,1,241,No,-0.413308474,0.090079052,0,
2401,659,117,0,0,0,0.5,18,1,174,No,-0.264359512,-1.530719752,0,
2418,664,125,0,0,0,0.5,18,1,225,No,-0.413308474,0.2130189,0,
2444,673,118,0,0,0,0.5,18,1,241,No,-0.413308474,0.059971335,0,
2461,677,125,0,0,0,0.5,18,1,225,No,-0.36365882,0.273234335,0,
2513,697,88,0,0,0,0.5,18,1,187,No,-0.487782955,0.609437183,0,
2514,697,88,0,0,0,0.5,18,2,213,No,-0.487782955,0.609437183,0,
2561,713,72,0,0,0,0.5,18,1,244,No,-0.512607782,1.221627444,0,
2573,717,43,0,140,5,0.5,18,1,259,No,-0.562257436,0.822700184,1,
2598,724,118,0,0,0,0.5,18,1,241,No,-0.512607782,0.090079052,0,
2615,727,88,0,0,0,0.5,18,1,213,No,-0.487782955,0.609437183,0,
2638,728,103,0,0,0,0.5,18,1,238,No,-0.438133301,0.396174183,0,
2678,741,88,0,0,0,0.5,18,1,213,No,-0.512607782,0.639544901,0,
2771,771,43,0,0,0,0.5,18,1,253,No,-0.512607782,0.521623006,1,
2824,791,43,0,0,0,0.5,18,1,253,No,-0.438133301,1.091160667,1,
2835,795,37,1,0,0,0.5,18,1,210,No,-0.388483647,-0.170854501,1,
2882,813,117,1,0,0,0.5,18,1,175,No,-0.140235377,-1.410288881,0,
2883,813,117,1,0,0,0.5,18,2,176,No,-0.140235377,-1.410288881,0,
2887,813,117,1,0,0,0.5,18,3,174,No,-0.140235377,-1.410288881,0,
2930,829,88,0,0,0,0.5,18,1,213,No,-0.537432609,0.609437183,0,
2966,839,43,0,0,0,0.5,18,1,252,No,-0.537432609,1.161412008,1,
2990,845,31,0,0,0,0.5,18,1,209,No,-0.314009166,-0.552218926,1,
3010,849,125,2,0,1,0.5,18,1,225,No,-0.140235377,0.2130189,0,
3027,854,43,0,0,0,0.5,18,1,253,No,-0.512607782,0.51911403,1,
3084,873,37,0,0,0,0.5,18,1,210,No,-0.438133301,-0.18590836,1,
3130,890,31,0,0,0,0.5,18,1,209,No,-0.388483647,-0.461895773,1,
3144,895,117,0,0,0,0.5,18,1,174,No,-0.065760896,-1.164409186,0,
3148,895,117,0,0,0,0.5,18,2,175,No,-0.065760896,-1.164409186,0,
3149,895,117,0,0,0,0.5,18,3,176,No,-0.065760896,-1.164409186,0,
3163,898,118,0,0,0,0.5,18,1,241,No,-0.462958128,0.059971335,0,
3184,906,118,0,0,0,0.5,18,1,240,No,-0.487782955,-0.09307623,0,
3260,936,118,1,0,0,0.5,18,1,240,No,-0.512607782,-0.09307623,0,
3315,957,117,0,0,0,0.5,18,1,174,No,-0.36365882,-1.287349033,0,
3316,957,117,0,0,0,0.5,18,2,175,No,-0.36365882,-1.287349033,0,
3317,957,117,0,0,0,0.5,18,3,176,No,-0.36365882,-1.287349033,0,
3344,968,118,0,0,0,0.5,18,1,240,No,-0.487782955,-0.09307623,0,
3368,976,117,0,0,0,0.5,18,1,174,No,-0.264359512,-1.164409186,0,
3369,976,117,0,0,0,0.5,18,2,175,No,-0.264359512,-1.164409186,0,
3370,976,117,0,0,0,0.5,18,3,176,No,-0.264359512,-1.164409186,0,
3378,977,32,1,0,0,0.5,18,1,211,No,-0.438133301,-0.052932607,1,
3395,981,43,0,0,0,0.5,18,1,253,No,-0.438133301,0.526640959,1,
3402,982,123,0,0,0,0.5,18,1,197,No,-0.438133301,-0.735374209,0,
3419,984,123,0,0,0,0.5,18,1,197,No,-0.512607782,-0.735374209,0,
3437,990,117,1,0,0,0.5,18,1,174,No,-0.165060204,-1.530719752,0,
3461,996,125,0,0,0,0.5,18,1,225,No,-0.314009166,0.2130189,0,
3526,1020,118,1,0,0,0.5,18,1,240,No,-0.462958128,-0.09307623,0,
3559,1030,88,0,0,0,0.5,18,1,213,No,-0.512607782,0.639544901,0,
3593,1041,108,0,0,0,0.5,18,1,238,No,-0.512607782,0.027354641,0,
3610,1045,117,0,0,1,0.5,18,1,174,SFL,-0.314009166,-1.515665893,0,
3611,1045,117,0,0,0,0.5,18,2,175,SFL,-0.314009166,-1.515665893,0,
3612,1045,117,3,0,2,0.5,18,3,176,SFL,-0.314009166,-1.515665893,0,
3681,1069,55,1,100,5,0.5,18,1,232,No,-0.140235377,1.161412008,1,
3701,1076,117,10,0,1,0.5,18,1,175,No,-0.438133301,-1.287349033,0,
3712,1077,114,0,340,9,0.5,18,1,223,No,0.182487374,0.732377031,0,
3713,1077,114,2,200,80,0.5,18,2,253,No,0.182487374,0.732377031,0,
3765,1097,123,0,0,0,0.5,18,1,197,No,-0.438133301,-0.735374209,0,
3787,1101,118,0,0,0,0.5,18,1,240,No,-0.413308474,-0.002753077,0,
3954,1166,117,0,0,0,0.5,18,1,175,No,-0.264359512,-1.164409186,0,
4057,1203,88,0,0,0,0.5,18,1,213,SFL,-0.388483647,0.609437183,0,
4101,1219,118,1,0,4,0.5,18,1,240,No,-0.388483647,-0.085549301,0,
4115,1223,118,0,0,0,0.5,18,1,241,No,0.356261163,-0.09307623,0,
4163,1237,117,0,0,0,0.5,18,1,174,No,-0.289184339,-1.500612034,0,
4164,1237,117,0,0,0,0.5,18,2,175,No,-0.289184339,-1.500612034,0,
4165,1237,117,1,0,0,0.5,18,3,176,No,-0.289184339,-1.500612034,0,
4210,1251,55,9,830,6,0.5,18,1,228,No,-0.264359512,1.161412008,1,
4211,1251,55,1,200,2,0.5,18,2,232,No,-0.264359512,1.161412008,1,
4314,1291,118,0,0,0,0.5,18,1,241,No,-0.11541055,0.059971335,0,
4409,1322,75,0,0,0,0.5,18,1,187,No,-0.413308474,-1.287349033,1,
4442,1335,43,0,0,1,0.5,18,1,253,No,0.058363239,0.51911403,1,
4532,1366,123,4,0,0,0.5,18,1,196,No,-0.462958128,-0.705266491,0,
4607,1395,55,8,40,2,0.5,18,1,232,No,-0.314009166,1.143849173,1,
4612,1395,55,2,61,7,0.5,18,2,259,No,-0.314009166,1.143849173,1,
4628,1399,117,0,5,0,0.5,18,1,174,No,-0.239534685,-1.287349033,0,
4629,1399,117,3,1,0,0.5,18,2,175,No,-0.239534685,-1.287349033,0,
4630,1399,117,5,1,0,0.5,18,3,176,No,-0.239534685,-1.287349033,0,
4644,1402,113,0,0,0,0.5,18,1,182,No,-0.264359512,-0.597380502,0,
4645,1402,113,0,0,0,0.5,18,2,183,No,-0.264359512,-0.597380502,0,
4646,1402,113,0,0,0,0.5,18,3,184,No,-0.264359512,-0.597380502,0,
4667,1407,125,0,0,0,0.5,18,1,226,No,-0.36365882,0.12018677,0,
4670,1408,117,1,0,0,0.5,18,1,175,No,-0.413308474,-1.470504316,0,
4767,1442,32,3,0,0,0.5,18,1,211,No,-0.562257436,0.037390546,1,
4801,1454,31,0,0,0,0.5,18,1,209,No,-0.264359512,-0.276231513,1,
4825,1456,32,4,0,0,0.5,18,1,187,No,-0.264359512,0.556748677,1,
4844,1461,31,0,0,0,0.5,18,1,209,SFL,-0.065760896,0.037390546,1,
4886,1477,55,7,0,0,0.5,18,1,232,No,-0.438133301,1.176465867,1,
4887,1477,55,2,0,0,0.5,18,2,259,No,-0.438133301,1.176465867,1,
4919,1486,88,0,0,0,0.5,18,1,213,No,-0.512607782,0.579329465,0,
4932,1490,117,0,0,0,0.5,18,1,174,No,-0.239534685,-1.455450457,0,
4933,1490,117,0,0,0,0.5,18,2,175,No,-0.239534685,-1.455450457,0,
4934,1490,117,0,0,0,0.5,18,3,176,No,-0.239534685,-1.455450457,0,
4991,1508,55,6,1,3,0.5,18,1,232,No,-0.388483647,1.153885079,1,
4992,1508,55,0,0,1,0.5,18,2,259,No,-0.388483647,1.153885079,1,
5000,1509,43,0,0,0,0.5,18,1,253,No,-0.512607782,0.556748677,1,
5018,1513,118,0,0,0,0.5,18,1,241,No,-0.016111242,0.027354641,0,
5072,1531,55,5,0,0,0.5,18,1,232,No,-0.314009166,1.128795314,1,
5073,1531,55,3,0,7,0.5,18,2,259,No,-0.314009166,1.128795314,1,
5094,1537,117,0,0,0,0.5,18,1,174,No,-0.239534685,-1.302402892,0,
5095,1537,117,2,0,1,0.5,18,2,175,No,-0.239534685,-1.302402892,0,
5096,1537,117,0,0,0,0.5,18,3,176,No,-0.239534685,-1.302402892,0,
5132,1548,123,0,0,0,0.5,18,1,197,No,-0.065760896,-0.79809862,0,
5156,1554,32,0,0,0,0.5,18,1,211,No,-0.562257436,-0.017806936,1,
5195,1564,123,0,7,0,0.5,18,1,196,No,0.678983915,-0.735374209,0,
5221,1571,123,0,0,2,0.5,18,1,177,No,0.182487374,-0.828206338,0,
5295,1594,88,0,0,0,0.5,18,1,213,No,-0.264359512,0.639544901,0,
5437,1634,76,124,92,20,0.5,18,1,214,No,0.232137028,0.792592466,0,
5456,1639,31,0,0,0,0.5,18,1,209,No,-0.314009166,-0.216016078,1,
5495,1651,31,0,0,0,0.5,18,1,209,No,-0.140235377,-0.002753077,1,
5531,1661,43,0,0,0,0.5,18,1,254,No,-0.065760896,1.038472161,1,
5538,1662,117,0,0,0,0.5,18,1,174,No,0.306611509,-1.272295175,0,
5539,1662,117,0,0,0,0.5,18,2,175,No,0.306611509,-1.272295175,0,
5540,1662,117,1,0,0,0.5,18,3,176,No,0.306611509,-1.272295175,0,
5562,1668,43,0,0,0,0.5,18,1,252,No,-0.065760896,1.038472161,1,
5581,1673,37,1,0,1,0.5,18,1,211,No,-0.189885031,-0.055441583,1,
5616,1683,55,6,50,1,0.5,18,1,232,No,-0.562257436,1.143849173,1,
5617,1683,55,0,2,0,0.5,18,2,259,No,-0.562257436,1.143849173,1,
5639,1688,31,0,0,0,0.5,18,1,209,No,-0.314009166,-0.216016078,1,
5726,1718,43,0,0,0,0.5,18,1,252,No,-0.388483647,1.098687596,1,
5785,1734,113,0,0,0,0.5,18,1,182,No,0.182487374,-0.667631844,0,
5786,1734,113,0,0,0,0.5,18,2,183,No,0.182487374,-0.667631844,0,
5787,1734,113,0,0,0,0.5,18,3,184,No,0.182487374,-0.667631844,0,
5806,1737,32,0,1,0,0.5,18,1,211,No,-0.264359512,0.351012606,1,
5832,1743,114,0,0,0,0.5,18,1,223,No,1.175480455,0.672161595,0,
5854,1749,117,0,0,0,0.5,18,1,174,No,-0.239534685,-1.530719752,0,
5855,1749,117,0,0,0,0.5,18,2,175,No,-0.239534685,-1.530719752,0,
5856,1749,117,0,0,0,0.5,18,3,176,No,-0.239534685,-1.530719752,0,
5890,1761,123,0,0,0,0.5,18,1,177,No,0.678983915,-0.828206338,0,
5935,1764,104,168,1205,970,0.5,18,1,227,No,-0.065760896,1.068579878,0,
5956,1764,104,264,3077,450,0.5,18,2,202,No,-0.065760896,1.068579878,0,
5977,1765,117,1,0,0,0.5,18,1,174,No,0.306611509,-1.194516904,0,
5978,1765,117,0,0,0,0.5,18,2,175,No,0.306611509,-1.194516904,0,
5979,1765,117,0,0,0,0.5,18,3,176,No,0.306611509,-1.194516904,0,
6016,1779,43,0,0,0,0.5,18,1,253,No,-0.065760896,0.51911403,1,
6147,1828,118,0,0,0,0.5,18,1,241,No,-0.512607782,-0.09307623,0,
6160,1831,103,0,0,0,0.5,18,1,238,No,-0.537432609,0.303342053,0,
6165,1832,117,0,0,0,0.5,18,1,174,No,-0.36365882,-1.164409186,0,
6166,1832,117,0,0,0,0.5,18,2,175,No,-0.36365882,-1.164409186,0,
6167,1832,117,0,0,0,0.5,18,3,176,No,-0.36365882,-1.164409186,0,
6175,1833,117,0,0,0,0.5,18,1,174,No,-0.314009166,-1.164409186,0,
6176,1833,117,0,0,0,0.5,18,2,175,No,-0.314009166,-1.164409186,0,
6177,1833,117,0,0,0,0.5,18,3,176,No,-0.314009166,-1.164409186,0,
6183,1834,117,0,0,0,0.5,18,1,174,No,-0.487782955,-1.164409186,0,
6184,1834,117,0,0,0,0.5,18,2,175,No,-0.487782955,-1.164409186,0,
6185,1834,117,0,0,0,0.5,18,3,176,No,-0.487782955,-1.164409186,0,
6190,1835,117,0,0,0,0.5,18,1,174,No,-0.36365882,-1.164409186,0,
6191,1835,117,0,0,0,0.5,18,2,175,No,-0.36365882,-1.164409186,0,
6192,1835,117,0,0,0,0.5,18,3,176,No,-0.36365882,-1.164409186,0,
6220,1844,113,1,0,0,0.5,18,1,182,No,-0.388483647,-0.682685702,0,
6221,1844,113,0,0,0,0.5,18,2,183,No,-0.388483647,-0.682685702,0,
6222,1844,113,0,0,0,0.5,18,3,184,No,-0.388483647,-0.682685702,0,
6230,1845,113,0,0,0,0.5,18,1,182,No,-0.487782955,-0.667631844,0,
6231,1845,113,0,0,0,0.5,18,2,183,No,-0.487782955,-0.667631844,0,
6232,1845,113,0,0,0,0.5,18,3,184,No,-0.487782955,-0.667631844,0,
6241,1846,113,1,0,0,0.5,18,1,182,No,-0.487782955,-0.667631844,0,
6242,1846,113,0,0,0,0.5,18,2,183,No,-0.487782955,-0.667631844,0,
6243,1846,113,2,0,0,0.5,18,3,184,No,-0.487782955,-0.667631844,0,
